genes_in_mod	GF_104w_M_1_2	GF_104w_M_2_2	GF_104w_M_3_2	GF_104w_M_4_2	GF_104w_M_5_2	GF_8w_M_1_2	GF_8w_M_3_2	GF_8w_M_4_2	SPF_104w_M_1_2	SPF_104w_M_10_2	SPF_104w_M_11_2	SPF_104w_M_12_2	SPF_104w_M_13_2	SPF_104w_M_14_2	SPF_104w_M_2_2	SPF_104w_M_4_2	SPF_104w_M_5_2	SPF_104w_M_6_2	SPF_104w_M_7_2	SPF_104w_M_8_2	SPF_104w_M_9_2	SPF_8w_M_2_2	SPF_8w_M_3_2	SPF_8w_M_4_2
Sirt3	ME9	1.20979694563175	0.961314648809848	-0.564676892904077	1.26983380612341	0.97736996686903	1.3886273630461	-0.196107871343226	-0.218276276662103	1.99298844298844	0.195903813203729	0.390529407366317	0.670801052714001	0.618655338397748	-1.23806802461284	-1.47198755122224	-0.625760086568771	-0.552263803970208	-0.274309449684439	-0.226355720805319	-2.04224748485158	-0.317810119948482	-0.832366112787049	-0.00725641927543013	-1.1083349705146
Axl	ME10	0.0152786529762676	-0.0796267172218297	-0.71192061240963	-0.338254469750984	-0.390190714402458	-1.31349617707934	-1.32801530088136	-1.43403619563494	-0.0449750147335962	0.726509779224887	1.13336587187675	1.4807038033228	1.04731752909051	1.43513625080255	0.515565571272737	0.0770127425714125	-0.150765995119016	1.45182767863755	0.799497770248487	0.609843607156351	0.632900732115111	-1.40665415882836	-1.37561119216051	-1.35141344107338
Cd44	ME10	0.259713291011622	-0.602453748132032	-0.656110478180199	0.736654953462557	0.0164331228541266	-0.741038433478136	-1.0033065812668	-0.183547719821054	0.308953467635519	1.47395099873056	0.355461690909315	0.86906883339795	-0.212582143694664	1.10479144393258	-0.82394449276828	-0.0906645439455001	-0.270946973232845	3.34821472496214	-0.387321115999764	0.121328339911597	-0.546501305213591	-1.05294292456662	-0.984011418764252	-1.03919898774422
Cybb	ME10	0.983188829587487	0.88013186631145	-0.167421642932898	1.12484183695323	0.0663637575431689	-1.26122212153362	-1.62444733137965	-1.00737989056309	0.247538933480154	1.16635397574437	0.860277106224995	0.908241846674542	0.298392145616597	0.940987303358479	0.360265964269223	-0.0517538438668703	0.175849719355417	1.63711829143858	-0.160351915077024	-0.0979700398415855	-0.49526590421495	-1.57865514091912	-1.56403181027249	-1.64105193595638
Glrx	ME10	0.982036230550496	-0.270214486253222	-0.44553328006077	-0.9437417195095	0.227173254804605	-1.24755265097904	-0.533243685823052	-0.949352195200296	0.558600476703231	1.66677898983231	0.684916772164142	-0.341107781036936	1.48240939950837	0.220768611298286	0.130493624370464	-0.498783114670779	1.04587972621888	1.39580090073063	-0.102082265053423	0.290820404982603	0.751023698938003	-1.50734812612744	-0.170887679362526	-2.42685510602505
Gsto1	ME10	0.356833506513444	1.97236435927882	0.0505093978341462	0.346494806658671	0.520973770295547	-0.720245934687646	-0.818425951694403	0.287216872841253	0.673216126462019	0.763516421554559	0.457768813127446	0.325412975729554	0.666241728798271	0.528392013608514	-1.10998775620913	-0.200750820397377	0.747481217192121	0.0800186574118017	-0.120493545691149	1.14958900108574	-0.013617789941189	-2.42631471644651	-1.75165726093972	-1.76453589238478
H2-M3	ME10	0.634581172297723	1.17850979786406	-0.781497832039754	0.737908002034684	-0.637124615686425	-1.08830297498431	-1.29703819550803	-1.48513689012931	0.0631790314515677	0.0673414645645734	0.0999476244455934	1.49727243302519	0.976686318874413	-0.235525233376358	-0.0518112840566131	0.74009170712474	-0.00693673087754611	1.3505758020451	0.541319952248467	1.45450579466068	0.511673074666751	-1.77131437650201	-1.26380747548192	-1.23509656666125
Lap3	ME10	0.960816518340228	-0.45397969571191	-1.0544821630309	-0.663368033023538	0.0142111512160702	-1.13808202063945	-1.90574073040968	-1.87473868758434	0.299868211014259	1.21158597682423	0.0846673624272225	-0.0268008942052313	0.227792510700821	-0.247766512424741	1.37173731293261	0.380360527287538	0.311222994583004	2.66002287380597	0.354834057309603	0.335653879595384	0.16359168885948	-0.745432578128105	0.133940229175427	-0.399913978913945
Prdx4	ME10	0.981481387435371	0.506937561421496	-0.770088342077411	-0.671789835991754	-1.10755890811544	-1.23070275018831	-1.30808638233751	-1.21953772773471	0.931305848249292	1.31332654519732	0.0889859322860881	0.273730396223444	0.430130231280565	0.614614128650231	-0.233201038820803	0.429113009373623	0.727423268009687	1.18088732275295	0.902756955130508	1.60570801169828	0.63358689971323	-1.47773719386766	-1.17022909050924	-1.43105622777926
Tlr2	ME10	0.0480393223729898	-0.359172777983237	-0.408775785144305	-0.291206659831092	-0.413317437596658	-1.35435124599784	-1.48744634018548	-1.25663450326559	-0.0626345982717783	0.102395141811293	0.804309269740077	1.3375249011993	0.645893707171278	0.729022415051017	0.450046561884976	0.239093558184668	0.178547461754531	2.48875663370042	1.04034728400658	0.938343062063846	0.404912588609355	-1.34313020714479	-1.3750309533666	-1.05553139876296
Trex1	ME10	-0.372825520687585	0.913254483515311	-2.19758386300686	-0.687664481417851	-0.244926482528617	0.0606884167861451	-0.817466840030395	-1.21933210696995	1.53685908471534	0.479025208897478	-0.613429554951422	0.265327921595685	0.317799469799482	-0.0301248060248175	2.14745723543416	1.62326860179635	-0.552398676997749	-0.0525280832224988	-0.109362727856863	1.56639564794333	-0.70716520487841	-0.436932609759833	-0.806986051919213	-0.0613490602312112
