genes	module
Por	5
Porcn	3
Postn	3
Pot1a	1
Pot1b	4
Pou2f1	2
Pou2f2	2
Pou5f2	4
Pou6f1	2
Ppa1	5
Ppa2	1
Ppan	2
Plpp1	8
Plpp3	0
Plpp2	5
Plpp5	1
Plpp6	1
Plpp7	5
Ppard	2
Ppargc1b	2
Ppat	1
Ppcdc	2
Ppcs	3
Ppdpf	3
Ppfia1	2
Ppfia4	3
Ppfibp1	1
Ppfibp2	0
Pphln1	1
Ppia	1
Ppib	9
Ppid	4
Ppie	5
Ppif	5
Ppig	2
Ppih	0
Ppil1	9
Ppil2	3
Ppil3	7
Ppil4	1
Ppip5k1	2
Ppip5k2	0
Ppm1a	4
Ppm1b	0
Ppm1d	0
Ppm1e	0
Ppm1f	8
Ppm1g	3
Ppm1h	4
Ppm1k	1
Ppm1l	0
Ppm1m	2
Ppme1	1
Ppox	2
Ppp1ca	5
Ppp1cb	1
Ppp1r10	6
Ppp1r11	7
Ppp1r12a	4
Ppp1r12b	4
Ppp1r12c	2
Ppp1r13b	6
Ppp1r13l	6
Ppp1r14b	5
Ppp1r15a	3
Ppp1r15b	1
Ppp1r16a	2
Ppp1r16b	0
Ppp1r18	3
Ppp1r1b	0
Ppp1r2	1
Ppp1r21	2
Ppp1r26	3
Ppp1r35	3
Ppp1r37	3
Ppp1r3b	8
Ppp1r3d	8
Ppp1r3f	5
Ppp1r7	0
Ppp1r8	3
Ppp1r9a	4
Ppp1r9b	2
Ppp2ca	1
Ppp2cb	7
Ppp2r1a	6
Ppp2r1b	8
Ppp2r2a	1
Ppp2r2d	2
Ppp2r3a	0
Ppp2r3c	1
Ppp2r3d	2
Ptpa	5
Ppp2r5a	1
Ppp2r5b	6
Ppp2r5c	4
Ppp2r5d	6
Ppp2r5e	1
Ppp3ca	6
Ppp3cb	4
Ppp3cc	0
Ppp3r1	1
Ppp4c	7
Ppp4r1	0
Ppp4r1l-ps	2
Ppp4r2	1
Ppp5c	3
Ppp6c	8
Ppp6r1	6
Ppp6r2	4
Ppp6r3	1
Pprc1	6
Ppt1	8
Ppt2	5
Pptc7	8
Ppwd1	2
Pqbp1	5
Slc66a2	5
Slc66a1	5
Pqlc3	1
Pradc1	9
Praf2	3
Pram1	0
Pramel12	1
Prc1	0
Prcc	3
Prcp	8
Prdm1	1
Prdm10	0
Prdm11	2
Prdm15	0
Prdm16	0
Prdm2	4
Prdm4	2
Prdm9	2
Prdx1	7
Prdx2	5
Prdx3	1
Prdx4	10
Prdx5	5
Prdx6	8
Preb	2
Prelid1	5
Prelid2	1
Prep	6
Prepl	0
Prex1	6
Prickle1	0
Prickle3	6
Prim1	1
Prim2	10
Primpol	4
Prkaa1	1
Prkaa2	1
Prkab1	3
Prkab2	0
Prkaca	5
Prkacb	1
Prkag1	5
Prkag2	3
Prkar1a	8
Prkar1b	10
Prkar2a	1
Prkca	4
Prkcb	6
Prkcd	3
Prkce	2
Prkch	1
Prkci	1
Prkcq	0
Prkcsh	3
Prkcz	5
Prkd2	6
Prkd3	1
Prkdc	4
Prkg1	0
Prkra	2
Prkrip1	9
Thap12	1
Prkx	1
Prlr	0
Prmt1	0
Prmt9	1
Prmt2	5
Prmt3	8
Prmt5	3
Prmt6	0
Prmt7	8
Prnp	2
Procr	5
Prodh	0
Prom1	1
Prom2	9
Prorsd1	1
Pros1	1
Plpbp	0
Proser1	1
Proser3	6
Prox1	0
Prox2	0
Prpf18	1
Prpf19	6
Prpf3	2
Prpf31	3
Prpf38a	1
Prpf38b	2
Prpf39	4
Prpf4	8
Prpf40a	1
Prpf40b	2
Prpf4b	4
Prpf6	5
Prpf8	0
Prps1	1
Prps1l1	2
Prps1l3	1
Prps2	0
Prpsap1	3
Prpsap2	2
Prr12	2
Prr13	3
Prr14	3
Prr14l	4
Prr3	2
Prr5	3
Prr5l	1
Prrc1	1
Prrc2a	2
Prrc2b	2
Prrc2c	2
Prrg2	3
Prss36	0
Prune1	1
Prune2	1
Psap	3
Psat1	8
Psd3	4
Psd4	6
Psen1	5
Psen2	10
Psenen	5
Psip1	0
Pskh1	0
Psma1	1
Psma2	7
Psma3	4
Psma4	7
Psma5	7
Psma6	7
Psma7	9
Psma8	7
Psmb1	7
Psmb10	3
Psmb2	7
Psmb3	5
Psmb4	7
Psmb5	5
Psmb6	5
Psmb7	7
Psmb8	5
Psmb9	5
Psmc1	3
Psmc2	5
Psmc3	5
Psmc3ip	0
Psmc4	3
Psmc5	3
Psmc6	1
Psmd1	5
Psmd10	1
Psmd11	3
Psmd12	5
Psmd13	5
Psmd14	1
Psmd2	5
Psmd3	3
Psmd4	5
Psmd5	1
Psmd6	1
Psmd7	5
Psmd8	9
Psmd9	0
Psme1	3
Psme2	7
Psme2b	2
Psme3	8
Psme4	4
Psmf1	5
Psmg1	1
Psmg2	7
Psmg3	9
Psmg4	9
Pspc1	0
Psph	0
Pstk	7
Pstpip1	10
Pstpip2	0
Ptafr	0
Ptar1	4
Ptbp1	6
Ptbp2	2
Ptbp3	1
Ptcd1	6
Ptcd2	1
Ptcd3	2
Ptch1	0
Ptchd1	1
Ptdss1	8
Ptdss2	0
Pten	1
Pter	0
Ptgds	0
Ptger1	2
Ptger3	0
Ptger4	0
Ptges2	5
Ptges3	1
Ptgfrn	0
Ptgr1	2
Ptgr2	1
Ptgs1	8
Ptk2	5
Ptk2b	5
Ptma	7
Ptms	9
Ptov1	3
Ptp4a1	1
Ptp4a2	1
Ptp4a3	3
Ptpdc1	3
Ptpmt1	7
Ptpn1	3
Ptpn11	2
Ptpn12	4
Ptpn18	7
Ptpn2	4
Ptpn21	0
Ptpn22	0
Ptpn23	2
Ptpn4	4
Ptpn6	6
Ptpn9	1
Ptpra	6
Ptprc	1
Ptpre	0
Ptprg	6
Ptprj	1
Ptprm	1
Ptpro	8
Ptprs	6
Ptrh2	1
Ptrhd1	7
Pts	1
Pttg1	7
Pttg1ip	8
Puf60	3
Pum1	0
Pum2	4
Pura	0
Purb	4
Purg	4
Pus1	6
Pus10	1
Pus3	7
Pus7	0
Pus7l	0
Pusl1	3
Pvr	3
Nectin2	5
Nectin4	6
Pvt1	4
Pwp1	1
Pwp2	8
Pwwp2a	4
Pwwp2b	0
Pxdc1	5
Pxk	6
Pxmp4	3
Pxn	6
Pycard	7
Pycr2	3
Pycrl	0
Ifi213	10
Pygb	6
Pygl	2
Pygm	0
Pygo2	8
Pyhin1	10
Pyroxd1	7
Pyroxd2	2
Pyurf	0
Qars	0
Qdpr	10
Qk	1
Qpct	1
Qpctl	5
Qprt	6
Qrich1	6
Qrsl1	0
Qser1	4
Qsox1	5
Qsox2	6
Qtrt1	2
Qtrt2	0
R3hcc1	2
R3hcc1l	2
R3hdm1	2
R3hdm2	3
R3hdm4	5
R74862	0
Rab1	1
Rab10	1
Rab10os	2
Rab11a	1
Rab11b	3
Rab11fip1	1
Rab11fip2	4
Rab11fip3	3
Rab11fip5	6
Rab12	4
Rab14	1
Rab18	1
Rab19	5
Rab1b	3
Rab20	10
Rab21	1
Rab22a	0
Rab23	0
Rab24	4
Rab27a	0
Rab28	1
Rab29	0
Rab2a	1
Rab2b	1
Rab31	1
Rab32	1
Rab33b	1
Rab34	3
Rab35	0
Rab39	1
Rab3a	3
Rab3d	5
Rab3gap1	8
Rab3gap2	4
Rab3il1	3
Rab3ip	2
Rab40c	2
Rab43	0
Rab4a	3
Rab4b	3
Rab5a	1
Rab5b	8
Rab5c	3
Rab6a	1
Rab6b	0
Rab7	0
Rab7b	5
Rab8a	5
Rab8b	1
Rab9	1
Rabac1	9
Rabep1	4
Rabep2	3
Rabepk	0
Rabgap1	0
Rabgap1l	0
Rabgef1	8
Rabggta	3
Rabggtb	2
Rabif	1
Rabl2	0
Rabl3	0
Rabl6	2
Rac1	8
Rac2	5
Rac3	2
Racgap1	0
Rad1	1
Rad17	4
Rad18	0
Rad21	10
Rad23a	3
Rad23b	0
Rad50	3
Rad51	0
Rad51ap1	0
Rad51b	1
Rad51d	2
Rad52	4
Rad54l	1
Rad54l2	2
Rad9a	2
Rad9b	4
Rae1	5
Raf1	6
Rai1	2
Rai14	1
Rala	1
Ralb	3
Ralbp1	3
Ralgapa1	4
Ralgapa2	0
Ralgapb	4
Ralgds	6
Ralgps1	2
Ralgps2	0
Raly	3
Ramp1	7
Ramp2	2
Ran	8
Ranbp1	5
Ranbp10	0
Ranbp2	4
Ranbp3	3
Ranbp3l	7
Ranbp6	1
Ranbp9	0
Rangap1	3
Rap1a	1
Rap1b	1
Rap1gap2	0
Rap1gds1	8
Rap2a	1
Rap2b	1
Rap2c	1
Rapgef1	2
Rapgef2	0
Rapgef4	0
Rapgef5	4
Rapgef6	4
Rapgefl1	0
Raph1	4
Rapsn	5
Rarg	5
Rars	0
Rars2	1
Rasa1	0
Rasa2	4
Rasa3	6
Rasa4	2
Rasal2	2
Rasal3	6
Rasgef1b	5
Rasgrf2	8
Rasgrp3	2
Rasgrp4	2
Rassf1	2
Rassf2	2
Rassf3	3
Rassf4	1
Rassf5	8
Rassf7	0
Rassf8	0
Raver1	0
Raver2	0
Rb1	1
Rb1cc1	4
Rbak	0
Rbbp4	1
Rbbp5	1
Rbbp6	2
Rbbp7	8
Rbbp8	0
Rbbp9	0
Rbck1	6
Rbfa	3
Rbfox1	0
Rbfox2	0
Rbks	0
Rbl1	1
Rbl2	6
Rbm10	6
Rbm12	1
Rbm12b1	7
Rbm12b2	1
Rbm14	5
Rbm15	0
Rbm15b	6
Rbm17	2
Rbm18	4
Rbm19	6
Rbm22	0
Rbm25	4
Rbm26	4
Rbm27	4
Rbm28	2
Rbm3	1
Rbm33	4
Rbm34	0
Rbm38	3
Rbm39	0
Rbm41	4
Rbm42	3
Rbm43	5
Rbm45	2
Rbm47	4
Rbm48	1
Rbm4b	0
Rbm5	2
Rbm6	2
Rbm7	1
Rbm8a	7
Rbms1	2
Rbms2	0
Rbmx	2
Rbmx2	7
Rbmxl1	1
Rbpj	1
Rbpms	8
Rbsn	8
Rbx1	7
Rc3h1	4
Rc3h2	4
Rcan1	0
Rcan3	8
Rcbtb1	1
Rcbtb2	5
Rcc1	0
Rcc2	6
Rccd1	2
Rce1	0
Rchy1	1
Rcl1	5
Rcn1	10
Rcn2	1
Rcor1	0
Rcor3	1
Rcsd1	3
Rdh10	8
Rdh11	8
Rdh12	0
Rdh13	4
Rdh14	1
Rdh5	2
Rdm1	5
Rdx	8
Reck	0
Recql	0
Recql5	0
Reep3	1
Reep4	3
Reep5	10
Reep6	0
Rel	1
Rela	5
Relb	10
Rell1	1
Relt	0
Renbp	5
Repin1	0
Reps1	3
Reps2	2
Rer1	1
Rere	2
Rest	0
Retsat	5
Rev1	4
Rev3l	4
Rexo1	2
Rexo2	5
Rexo4	3
Rfc1	3
Rfc2	0
Rfc3	0
Rfc4	1
Rfc5	7
Rfesd	2
Rffl	4
Rfk	8
Rfng	2
Rft1	8
Rftn1	5
Cop1	1
Rfwd3	8
Rfx1	6
Rfx3	0
Rfx5	0
Rfx7	1
Rfxank	3
Rfxap	0
Rgl1	6
Rgl2	2
Rgl3	3
Rgmb	1
Rgp1	2
Rgs1	2
Rgs10	7
Rgs12	2
Rgs14	2
Rgs19	9
Rgs2	7
Rgs3	3
Rgs4	0
Rgs7bp	2
Rhbdd1	8
Rhbdd2	8
Rhbdd3	3
Rhbdf1	6
Rhbdf2	6
Rheb	1
Rhebl1	0
Rhno1	9
Rhoa	8
Rhob	2
Rhobtb1	2
Rhobtb2	6
Rhoc	3
Rhof	3
Rhog	3
Rhoh	1
Rhoq	1
Rhot1	0
Rhot2	2
Ribc1	0
Ric1	1
Ric3	1
Ric8a	5
Ric8b	4
Rictor	1
Rif1	4
Rilpl1	3
Rilpl2	0
Rin2	2
Rin3	6
Ring1	3
Rinl	3
Rint1	4
Riok1	0
Riok2	0
Riok3	0
Ripk1	0
Ripk2	0
Ripk3	3
Rit1	0
Rita1	6
Rlf	4
Rlim	1
Rmdn1	1
Rmdn2	1
Rmdn3	3
Rmi1	1
Rmnd5a	4
Rmnd5b	5
Rn45s	4
Rnase10	10
Rnase12	2
Rnase4	0
Rnase6	10
Rnaseh1	2
Rnaseh2a	3
Rnaseh2b	1
Rnaseh2c	3
Rnasek	7
Rnasel	2
Rnaset2b	10
Rnf10	3
Rnf103	8
Rnf11	1
Rnf111	1
Rnf113a1	0
Rnf113a2	2
Rnf114	1
Rnf115	1
Rnf121	1
Rnf122	0
Rnf123	6
Rnf126	3
Rnf128	1
Rnf13	1
Rnf130	1
Rnf135	1
Rnf138	1
Rnf139	1
Rnf14	0
Rnf141	1
Rnf144b	0
Rnf145	8
Rnf146	1
Rnf149	0
Rnf150	2
Rnf157	5
Rnf166	3
Rnf167	5
Rnf168	0
Rnf169	6
Rnf17	0
Rnf170	1
Rnf180	8
Rnf181	9
Rnf185	0
Rnf187	3
Rnf19a	1
Rnf19b	6
Rnf2	1
Rnf20	4
Rnf214	4
Rnf215	2
Rnf216	0
Obi1	1
Rnf220	3
Rnf24	0
Rnf25	2
Rnf26	5
Rnf31	0
Rnf34	1
Rnf38	4
Rnf4	8
Rnf40	6
Rnf41	6
Rnf44	6
Rnf5	7
Rnf6	0
Rnf7	1
Rnf8	9
Rnft1	1
Rngtt	1
Rnh1	5
Rnls	1
Rnmt	0
Mrm3	0
Rnpc3	4
Rnpep	3
Rnpepl1	3
Rnps1	3
Rock1	4
Rock2	4
Rogdi	3
Rom1	3
Romo1	7
Rora	5
Rp2	1
Rp9	0
Rpa1	5
Rpa2	0
Rpa3	7
Rpain	2
Rpap1	6
Rpap2	0
Rpap3	6
Rpe	1
Rpf1	7
Rpf2	7
Rpgr	0
Rpgrip1l	0
Rpia	7
Rpl10	2
Rpl10a	2
Rpl13	7
Rpl13a	7
Rpl14	7
Rpl14-ps1	1
Rpl15	4
Rpl18	9
Rpl18a	7
Rpl22	7
Rpl22l1	7
Rpl23	7
Rpl27a	1
Rpl29	7
Rpl3	1
Rpl32	7
Rpl35	7
Rpl35a	7
Rpl36al	7
Rpl37	7
Rpl37a	7
Rpl37rt	7
Rpl38	7
Rpl39	7
Rpl39l	1
Rpl4	7
Rpl41	7
Rpl6	7
Rpl7	7
Rpl7l1	5
Rpl8	7
Rplp0	7
Rplp1	7
Rplp2	7
Rpn1	5
Rpn2	5
Rpp14	1
Rpp21	9
Rpp25l	9
Rpp30	4
Rpp38	7
Rpp40	1
Rprd1a	4
Rprd1b	2
Rprd2	1
Rps10	7
Rps11	7
Rps14	7
Rps15	7
Rps15a	7
Rps18	7
Rps19	7
Rps19bp1	9
Rps2	7
Rps20	7
Rps21	7
Rps24	7
Rps25	7
Rps26	7
Rps27l	7
Rps3	7
Rps3a1	7
Rps4l	3
Rps4x	7
Rps5	7
Rps6	1
Rps6ka1	6
Rps6ka2	5
Rps6ka3	2
Rps6ka4	3
Rps6ka5	1
Rps6kb1	4
Rps6kb2	2
Rps6kc1	6
Rps7	10
Rps8	7
Rps9	7
Rptor	6
Rptoros	4
Rpusd1	3
Rpusd2	0
Rpusd3	3
Rpusd4	0
Cnot9	1
Rrad	5
Rraga	1
Rragc	8
Rragd	0
Rras	5
Rras2	0
Rrbp1	3
Rreb1	2
Rrm1	8
Rrm2	0
Rrm2b	1
Rrn3	1
Rrnad1	2
Rrp1	3
Rrp12	6
Rrp15	0
Rrp1b	6
Rrp36	3
Rrp7a	3
Rrp8	0
Rrp9	3
Rrs1	3
Rsad1	2
Rsad2	10
Rsbn1	1
Rsbn1l	4
Rsf1	2
Rsl1	1
Rsl1d1	2
Rsl24d1	1
Rslcan18	0
Rspo1	5
Rspry1	1
Rsrc1	4
Rsrc2	2
Rsrp1	4
Rsu1	5
Rtca	0
Rtcb	5
Rtel1	0
Rtf1	9
Rtf2	3
Rtn1	5
Rtn3	1
Rtn4	7
Rtn4ip1	1
Rtn4rl1	6
Rtp4	10
Rttn	0
Rufy1	3
Rufy2	4
Rufy3	3
Rundc1	6
Runx1	1
Rusc1	0
Rusc2	2
Ruvbl1	3
Ruvbl2	3
Rwdd1	7
Rwdd2a	3
Rwdd2b	1
Rwdd3	0
Rwdd4a	0
Rxfp1	0
Rxra	6
Rxrb	3
Rxrg	10
Rybp	1
Ryk	1
S100a1	7
S100a10	3
S100a13	7
S100a4	7
S100a8	1
S100a9	1
S100pbp	1
S1pr1	8
S1pr2	5
Saal1	0
Sac3d1	9
Sacm1l	1
Sae1	0
Safb	3
Safb2	2
Sall1	6
Sall2	3
Sall3	6
Samd1	2
Samd10	0
Samd4b	3
Samd8	0
Samd9l	10
Samhd1	0
Samm50	5
Samsn1	1
Sap130	4
Sap18	1
Sap30	1
Sap30bp	3
Sap30l	3
Sar1a	1
Sar1b	1
Saraf	10
Sardh	3
Sarm1	5
Sarnp	1
Sars	3
Sars2	3
Sart1	3
Sart3	6
Sash3	6
Sass6	0
Sat1	7
Sat2	1
Satb1	0
Sav1	1
Saysd1	9
Sbds	0
Sbf1	2
Sbf2	4
Sbk1	6
Sbno1	4
Sbno2	6
Sc5d	1
Scaf1	3
Scaf11	4
Scaf4	6
Scaf8	1
Scai	4
Scamp1	1
Scamp2	5
Scamp3	3
Scamp4	5
Scamp5	0
Scand1	3
Scap	6
Scaper	4
Scarb1	1
Scarb2	0
Scarf1	4
Scarf2	5
Sccpdh	1
Scd2	6
Scfd1	1
Scfd2	1
Scimp	5
Sclt1	4
Scly	6
Scmh1	6
Scn1b	5
Scnm1	2
Sco1	8
Scoc	4
Scp2	8
Scpep1	5
Scrib	6
Scrn2	6
Scrn3	8
Scube1	0
Scyl1	3
Scyl2	8
Scyl3	0
Sdad1	1
Sdc3	8
Sdc4	4
Sdcbp	8
Entr1	2
Sdccag8	2
Sde2	8
Sdf2	7
Sdf2l1	1
Sdf4	5
Sdha	5
Sdhaf1	2
Sdhaf2	2
Sdhaf3	7
Sdhaf4	7
Sdhb	9
Sdhc	5
Sdhd	1
Sdk1	6
Sdr39u1	2
Sdr42e1	0
Sec11a	1
Sec11c	7
Sec13	3
Sec14l1	0
Sec14l2	3
Sec16a	4
Sec16b	0
Sec22a	1
Sec22b	1
Sec22c	0
Sec23a	1
Sec23b	5
Sec23ip	0
Sec24a	1
Sec24b	1
Sec24c	6
Sec24d	0
Sec31a	5
Sec61a1	8
Sec61a2	4
Sec61b	7
Sec62	7
Sec63	0
Secisbp2	2
Secisbp2l	0
Seh1l	1
Sel1l	8
Selenbp1	5
Selenok	7
Selenom	5
Selenoo	0
Selplg	3
Selenot	1
Sema4a	5
Sema4b	2
Sema4c	0
Sema4d	8
Sema4g	2
Sema6b	5
Sema6c	3
Sema6d	4
Senp1	0
Senp2	4
Senp3	2
Senp5	1
Senp6	2
Senp7	1
Senp8	4
Selenof	1
Sephs1	0
Sephs2	0
Selenon	6
Selenop	1
Sepsecs	1
Septin10	1
Septin11	0
Septin2	1
Septin4	3
Septin6	0
Septin7	1
Septin8	2
Sept9	2
Selenow	7
Serac1	0
Serbp1	7
Serf1	0
Serf2	4
Sergef	9
Serhl	0
Serinc1	1
Serinc3	1
Serinc5	8
Serp1	1
Serpinb1a	1
Serpinb6a	0
Serpinb9	0
Serpine1	5
Serpine2	8
Serpinf1	3
Sertad1	5
Sertad2	9
Sertad3	0
Sesn1	0
Sesn2	6
Sesn3	0
Set	0
Setbp1	0
Setd1a	2
Setd1b	2
Setd2	4
Setd3	10
Setd4	2
Setd5	2
Setd6	3
Setd7	0
Kmt5a	2
Setdb1	6
Setdb2	1
Setmar	2
Setx	0
Sf1	6
Sf3a1	6
Sf3a2	5
Sf3a3	3
Sf3b1	4
Sf3b2	3
Sf3b3	8
Sf3b4	5
Sf3b5	9
Sf3b6	7
Sfi1	2
Sfmbt1	1
Sfmbt2	0
Sfpq	0
Sfr1	7
Sfswap	2
Sft2d1	7
Sft2d2	1
Sft2d3	1
Sfxn1	0
Sfxn2	2
Sfxn3	5
Sfxn4	2
Sgcb	8
Sgce	0
Sgip1	5
Sgk1	8
Sgk3	1
Sgms1	1
Sgms2	1
Sgo2a	0
Sgpl1	8
Sgpp1	1
Sgsh	3
Sgsm2	0
Sgsm3	3
Sgta	3
Sgtb	0
Sh2b1	2
Sh2b2	6
Sh2b3	6
Sh2d1b1	0
Sh2d3c	6
Sh2d5	3
Sh3bgrl	1
Sh3bgrl2	8
Sh3bgrl3	5
Sh3bp1	3
Sh3bp2	2
Sh3bp4	0
Sh3bp5	2
Sh3bp5l	3
Sh3d19	0
Sh3gl1	2
Sh3glb1	7
Sh3glb2	3
Sh3kbp1	5
Sh3pxd2a	2
Sh3pxd2b	7
Sh3tc1	6
Sh3yl1	5
Sharpin	3
Shb	6
Shc1	6
Shcbp1	0
Sem1	7
Shisa5	5
Shkbp1	3
Shmt1	8
Shmt2	3
Shoc2	1
Shpk	3
Shprh	1
Shq1	7
Shroom1	3
Shtn1	0
Siae	8
Siah1a	1
Siah1b	10
Siah2	1
Sidt2	6
Sigirr	2
Siglece	10
Siglecf	1
Siglecg	0
Siglech	2
Sigmar1	5
Sik1	0
Sik2	2
Sik3	6
Sike1	1
Sil1	5
Simc1	2
Sin3a	2
Sin3b	5
Sipa1	3
Sipa1l1	4
Sipa1l2	6
Sipa1l3	6
Sirpa	8
Sirt1	4
Sirt2	3
Sirt3	9
Sirt4	2
Sirt5	5
Sirt6	0
Sirt7	2
Siva1	7
Ska2	7
Ska3	0
Skap2	1
Ski	6
Skil	1
Skint3	0
Skiv2l	3
Mtrex	8
Skp1	1
Skp2	1
Sla	4
Slain2	1
Slamf1	0
Slamf6	5
Slamf7	0
Slamf8	10
Slamf9	10
Slbp	1
Slc10a1	4
Slc10a3	8
Slc10a6	3
Slc10a7	0
Slc11a1	5
Slc11a2	8
Slc12a2	1
Slc12a4	5
Slc12a6	0
Slc12a7	0
Slc12a9	5
Slc13a3	0
Slc14a1	8
Slc15a2	0
Slc15a3	0
Slc15a4	1
Slc16a1	8
Slc16a10	1
Slc16a13	0
Slc16a3	5
Slc16a6	2
Slc16a7	1
Slc16a9	0
Slc17a5	0
Slc17a9	8
Slc18a2	1
Slc18b1	1
Slc19a1	5
Slc19a2	0
Slc1a2	0
Slc1a3	4
Slc1a4	0
Slc1a5	6
Slc20a1	2
Slc20a2	6
Slc22a17	5
Slc22a21	0
Slc22a5	1
Slc23a2	8
Slc24a3	6
Slc25a1	5
Slc25a10	6
Slc25a11	5
Slc25a12	6
Slc25a13	2
Slc25a14	1
Slc25a15	1
Slc25a16	0
Slc25a17	5
Slc25a19	3
Slc25a20	5
Slc25a22	3
Slc25a23	2
Slc25a24	1
Slc25a25	2
Slc25a26	2
Slc25a28	2
Slc25a29	0
Slc25a3	0
Slc25a30	0
Slc25a31	0
Slc25a32	1
Slc25a33	7
Slc25a35	6
Slc25a36	1
Slc25a37	2
Slc25a38	2
Slc25a39	5
Slc25a4	10
Slc25a40	4
Slc25a42	6
Slc25a43	3
Slc25a44	3
Slc25a45	2
Slc25a46	1
Slc25a5	0
Slc25a51	1
Slc25a53	2
Slc26a11	3
Slc26a2	1
Slc26a6	2
Slc27a1	6
Slc27a4	3
Slc29a1	8
Slc29a2	2
Slc29a3	8
Slc2a1	8
Slc2a10	5
Slc2a3	5
Slc2a4rg-ps	4
Slc2a5	5
Slc2a6	10
Slc2a8	5
Slc2a9	0
Slc30a1	0
Slc30a4	1
Slc30a5	1
Slc30a6	1
Slc30a7	1
Slc30a9	1
Slc31a1	1
Slc31a2	8
Slc33a1	1
Slc35a1	1
Slc35a2	5
Slc35a3	1
Slc35a4	8
Slc35a5	8
Slc35b1	1
Slc35b2	8
Slc35b3	0
Slc35b4	1
Slc35c1	5
Slc35c2	3
Slc35d1	0
Slc35d2	1
Slc35e1	8
Slc35e2	4
Slc35e3	1
Slc35e4	5
Slc35f5	1
Slc35f6	5
Slc35g1	0
Slc35g2	1
Slc36a1	2
Slc36a2	7
Slc36a4	1
Slc37a1	3
Slc37a2	0
Slc37a3	0
Slc37a4	0
Slc38a1	0
Slc38a10	6
Slc38a2	8
Slc38a6	2
Slc38a7	6
Slc38a9	4
Slc39a1	7
Slc39a10	8
Slc39a11	8
Slc39a12	8
Slc39a13	3
Slc39a14	1
Slc39a3	6
Slc39a4	10
Slc39a6	5
Slc39a7	3
Slc39a8	1
Slc39a9	1
Slc3a2	5
Slc40a1	1
Slc41a1	6
Slc41a2	0
Slc41a3	5
Slc43a1	0
Slc43a2	6
Slc43a3	1
Slc44a1	1
Slc44a2	8
Slc45a3	1
Slc45a4	6
Slc46a1	8
Slc46a3	8
Slc48a1	5
Slc4a10	0
Slc4a1ap	4
Slc4a2	6
Slc4a7	1
Slc50a1	7
Slc52a2	5
Slc5a10	5
Slc5a11	0
Slc5a3	1
Slc5a5	5
Slc5a6	8
Slc6a6	3
Slc6a9	5
Slc7a1	1
Slc7a11	1
Slc7a4	8
Slc7a5	1
Slc7a6	1
Slc7a6os	2
Slc7a7	5
Slc7a8	6
Slc8a1	4
Slc8b1	5
Slc9a1	5
Slc9a3r1	3
Slc9a3r2	3
Slc9a5	2
Slc9a6	1
Slc9a7	1
Slc9a8	0
Slc9a9	8
Slco2b1	6
Slco4a1	5
Slfn10-ps	2
Slfn2	10
Slfn5	10
Slfn8	2
Slfn9	2
Slirp	7
Slk	4
Slmap	1
Prelid3b	3
Sltm	2
Slu7	3
Slx1b	2
Slx4	2
Slx4ip	4
Smad1	8
Smad2	1
Smad3	0
Smad4	1
Smad5	4
Smad6	3
Smad7	0
Smagp	5
Smap1	7
Smap2	0
Smarca2	2
Smarca4	6
Smarca5	1
Smarcad1	1
Smarcal1	6
Smarcb1	3
Smarcc1	4
Smarcc2	6
Smarcd1	6
Smarcd2	3
Smarcd3	3
Smarce1	2
Smc1a	3
Smc2	1
Smc3	4
Smc4	0
Smc5	1
Smc6	4
Smchd1	1
Smcr8	1
Smdt1	7
Ppp4r3a	1
Ppp4r3b	1
Smg1	4
Smg5	6
Smg6	2
Smg7	4
Smg8	0
Smg9	6
Smim1	3
Smim10l1	4
Smim10l2a	2
Smim11	7
Smim12	5
Smim13	8
Smim14	10
Smim15	1
Smim19	7
Smim20	0
Smim24	9
Smim3	5
Smim4	7
Smim7	1
Smim8	7
Smn1	0
Smndc1	0
Smo	6
Smox	2
Smpd1	5
Smpd2	3
Smpd3	2
Smpd4	6
Smpd5	2
Smpdl3a	10
Smpdl3b	3
Sms	1
Smtn	3
Smu1	1
Smug1	0
Smurf1	0
Smurf2	4
Smyd2	0
Smyd3	0
Smyd4	0
Smyd5	6
Snap23	1
Snap25	1
Snap29	0
Snap47	5
Snap91	0
Snapc1	1
Snapc2	0
Snapc3	4
Snapc4	2
Snapc5	2
Snapin	1
Sncaip	6
Snd1	5
Sned1	0
Snf8	0
Snhg1	2
Snhg17	2
Snhg20	2
Snhg3	4
Snhg5	2
Snhg6	7
Snhg7	1
Snhg8	7
Snip1	0
Snn	0
Snora28	4
Snora70	2
Snph	5
Snrk	3
Snrnp200	0
Snrnp25	5
Snrnp27	7
Snrnp35	3
Snrnp40	1
Snrnp48	4
Snrnp70	2
Snrpa	3
Snrpa1	9
Snrpb	3
Snrpb2	7
Snrpc	9
Snrpd1	7
Snrpd2	7
Snrpd3	7
Snrpe	7
Snrpg	7
Snta1	3
Sntb2	2
Snupn	7
Snw1	0
Snx1	3
Snx10	1
Snx11	6
Snx12	5
Snx13	1
Snx14	1
Snx15	3
Snx16	7
Snx17	5
Snx18	8
Snx19	6
Snx2	0
Snx20	3
Snx21	3
Snx22	2
Snx24	2
Snx25	0
Snx27	4
Snx29	4
Snx3	9
Snx30	2
Snx32	3
Snx33	5
Snx4	8
Snx5	7
Snx6	0
Snx7	1
Snx8	6
Snx9	6
Soat1	1
Soat2	0
Socs3	6
Socs4	0
Socs5	4
